text,label
The Late great Len Bias,OTHER
@user I also still think we need to find you a tutorial or something to teach you to work beads into cab wraps,OTHER
@user @user Justin lives in America !!,OTHER
@user @user It does look like him serena‼️😂😂,OTHER
@user D2 IS GOD D2 IS GOD D2 IS GOD D2 IS GOD D2 IS GOD D2 IS GOD,OTHER
@user When did you even play smash lol,OTHER
@user He’s not himself right now,OTHER
"@user He’s terrifying, buddy. I support you.",OTHER
@user Secularism ?? Heard something new !! Was this country was not secular from starting ?? Who misused of this ??,OTHER
Hyunjin Would Be A Cute Furry,OTHER
ha to the lo,OTHER
@user I can’t stop watching this!!!,OTHER
I CANT DUCKINF BRETAHE,OTHER
This is awesome. This is what baseball is about,OTHER
@user I just need Logitech to make a good TKL with blue switches so I can finish matching my stuff 😔,OTHER
all honor &amp; glory to God..forever!,OTHER
@user Bandit is lucky to have you❤️,OTHER
@user this man needs his soul burned at the stake,OTHER
@user Lol! I give up 😭,OTHER
@user Beautiful! Why haven't you brought him to serenade us? 😁,OTHER
"I knew this was gonna happen;ends up in disappointment. That's why, that's why.",OTHER
this looks like your dad no 🧢,OTHER
@user A v good movie,OTHER
@user Grande Kevin!!!,OTHER
Hopefully we see a showdown tonight #WGCFedEx,OTHER
@user The sh**ter asked to subscribe to pe*wdiepie in the vid,OTHER
😂😂😂😂😂😂😂😂 these bums digging it 4-0 on opening day LOOOOOOL,OTHER
1st hero to score 100cr gross in tfi1st hero to score 200cr gross in tfi (non Bahubali)#BoxofficeEmperorRamCharan,OTHER
Never imagined #GameOfThrones turning into a shitShow 😞,OTHER
"I can watch ""Beast of no nation"" a hundred times and over 😅",OTHER
@user @user He might have just rubbed it out on the floor.,OTHER
@user Puppet ShowSpinal Tap,OTHER
Damn took a nap and that celebrity game looked lit 😂😂😂,OTHER
"@user Hey buddy, nobody gives a crap what you think.",OTHER
@user hemmingway couldn't spin a better yarn in so few words,OTHER
Nothing wrong will ever happen if your mom is your greatest coach in life ❤️,OTHER
@user WELCOME BACK CHEF,OTHER
it's Me Your All-Time Daddy,OTHER
Well done bana bacu,OTHER
"@user @user @user Yeay, can you please name it Tasslehoff Burhoff.    Congrats by the way",OTHER
@user Oh yes,OTHER
@user Daww Ithought maybe someone dubbed in his victory jingle or guitar Jam,OTHER
@user tendery 💗💗💗💗💗💗,OTHER
@user That's not true. 13t debt under bush for 1 war. Obams 13t debt for 3 wars. Do math #NoMoreWar,OTHER
"THEN A FUCKING DRAWING BLOCK HAPPENS, I'm out, done. Ded.",OTHER
@user @user @user Don't believe your lying eyes and ears comrades!,OTHER
@user @user #NorthAtlanticStats 2018/05/04 at 04:42:07am Were: 0/109,OTHER
!yes! Sen. @user you showed leadership and I'm so proud of you today! you defended truth!,OTHER
i do the dumbest shit and expect to keep friends and loved ones.. wtf is wrong with me 😓,OTHER
"i had to cut some ppl off just like my dreads, i don’t trust these niggaz, i don’t trust these bitches, i don’t trust the feds",OTHER
Y’all let straight gangstas in the Oval Office. Cohen is gettin muscled right now. Wow.,OTHER
@user @user Has a lot of Nigerian girls on it😂,OTHER
Plng males ditanya bgitu. I'll pass the question. Sometimes people need privacy even to their bestfriend.,OTHER
@user It's my mention,OTHER
@user SAME HEREEEE YAH,OTHER
I’m taking a hiatus from cucumbers cause I know y’all not paying for the ones y’all sucking on and y’all put it right back in the store😒😒😒,OTHER
Very well deserved David.,OTHER
SHE’S SO BEAUTIFUL,OTHER
@user @user Sooo great to be seeing you tomorrow!!!,OTHER
show me with some love show me you’ll stay with me,OTHER
but can you flood it tonight tho?,OTHER
@user It was at Rough Trade in Bristol,OTHER
Wait till the end. That's what a true VIP stands for.,OTHER
@user All The muslims!,OTHER
@user @user you still have the bottle?,OTHER
"@user He’s a bit of a rat-faced racist bastard, truth be told...#Dishonorable",OTHER
Correction: I will be on at 1:15 pm ET this afternoon on MSNBC in addition to @user,OTHER
@user @user Not the same player imo,OTHER
all these threads im outta shit to post 😂😂,OTHER
I was at this game 🤪,OTHER
I just got off work now I have a headache &amp; my stomach feels sick asf ! Smh 🤦🏽‍♀️😩,OTHER
@user @user quite right!,OTHER
@user congrats on the win today🚴‍♂️ #LaVuelta18,OTHER
@user I damn sure would stuck the pickles on the underside of the table I sat at.,OTHER
@user It's like 5 bucks so this is a toss up,OTHER
@user Thank you!,OTHER
My nibba Farquaad is that u?,OTHER
@user Good morning,OTHER
@user @user @user a WHOLE 🤡🤡🤡All bc Klepto Lewisnky gave him that communal 🐱,OTHER
that’s my shit!!! that is fully my shit right there!,OTHER
@user @user It worked with the 'Fundies' because the cultural tastemakers hated them. Shoes on the other foot now.,OTHER
@user You’re interesting,OTHER
Legend shot wide of net. Still scoreless after 25.,OTHER
@user Propose as the other guy said 👌👌👌,OTHER
Damn they really didn’t get any closer. 57 yarder for a chance to go to the Super Bowl,OTHER
"@user you did name that one imessage chat ""the canelos""...much to think about",OTHER
@user Have fun bro,OTHER
i honestly have no clue who my bias is but i’ll take it seulgi god,OTHER
Fakhar fifty 50* weldone#PAKvNZ,OTHER
@user @user bush did 9/11,OTHER
ok it's taken me a few listens but i'm getting into blackpinks new song its really good,OTHER
@user Hi Ravindra! We completely understand your concern :( and will make sure this is addressed at the earliest. - Amit,OTHER
LMAOOOOOO yo wtf my man would drag me and the nigga out,OTHER
@user the best part of ZNation is back!!!!,OTHER
Son maillot miam,OTHER
@user Matthew fighting~,OTHER
Almost everyone I know watches animeI’ve tried but I just kent😓,OTHER
@user Omg lol I’m sorry please keep me in your prayers though 😂,OTHER
@user You're just mad bc I don't look like a cereal box.,OTHER
Believe in Christ cause I’m living a good life,OTHER
Edelman top 5? Good list to me,OTHER
@user You don’t wanna kinda .... you do wanna like a few of us would!,OTHER
Best friend for sale.. she's trying to strangle me 😂🖤,OTHER
@user @user Welcome back we have missed you congratulations on doing Scarborough looking forward to it 😁,OTHER
@user *raises hand* There are entire chapters I just grin over. #MyWANA,OTHER
@user @user At least they're not threatening to send in the military to take the land by force....,OTHER
#BbWorld19 will make you feel like dancing!  The #BbWorld #CAP is reason 397.2 #WhyIBbWorld,OTHER
@user Ah asay relax.,OTHER
Adding a Blue Winged by the waterfall at 59 Pond via Sandra Critelli #birdcp,OTHER
@user Poor moofy. I love how you destroy,OTHER
I spent my outfit money on food,OTHER
Love  &amp; marriage 💀,OTHER
@user @user @user i get it,OTHER
we don’t talk abt this,OTHER
@user Winter heat,OTHER
@user we r getting disappointed,OTHER
"@user it was ok, but some seriously shite acting.",OTHER
@user  @user  the strip will be open today,OTHER
Have you ever had your heart broken by something that you never knew could break it... I have. I'm totally fine.☺,OTHER
I love when ppl I like have NICE tattoos,OTHER
@user Another hansaplast lucu🤗🤗🤗🤗,OTHER
@user If only to gain access to the sweet sweet pizza treasures inside you,OTHER
@user Didnt know that,OTHER
alright laid ease we're goin✈ to watch the new ep of bll &amp; euphoria,OTHER
@user Nope They Could’ve Kept A Lot More They Just Was Feening Smh,OTHER
@user You got the nail on the head ☘,OTHER
i am a slut for 3r!cha,OTHER
My favourite type of pizza is johnson's boy,OTHER
@user We'll agree to disagree on that point. But you'll take ignorant and xenophobic then?,OTHER
|| creds to @user on insta.,OTHER
@user Just had to know this would be happening. they couldn't take a chance the truth would come out!,OTHER
@user @user Wow... it's lovely😍♥,OTHER
@user Appreciate that. Thank you!,OTHER
@user Ahhhh. Thought so. Thanks.,OTHER
@user Why are you oka,OTHER
smoking like we’re fumigating,OTHER
@user If this ain’t me,OTHER
lookin 4 luv or sumn 😈,OTHER
Kids - Rich Brian,OTHER
@user @user Thank you!,OTHER
@user can we stop hearing so much Cardi B?!? Every 15 minutes in my godamn earhole! PLAY GOOD MUSIC PLEEEEEEASE!!!,OTHER
@user hi sweetie,OTHER
@user I think this sums up how many of us are feeling,OTHER
This bot is cool because it reminds you of the office 😂,OTHER
thinking about meeting the boys again and possibly crying in front of them makes me wanna throw up idk why,OTHER
@user This is adora-ble,OTHER
I hate you bitches.,OTHER
@user I ship us three too,OTHER
@user @user @user Yup it’s at 11-12million now!!!! #bernbabybern,OTHER
Starlink is looking kinda heat actually,OTHER
@user Hahahah why? With him the chance of anything happens are #Limitless 🤣🤣🤣#SF9 #SF9질렀어 #Dawon #Sensuous,OTHER
"One thing about me, imma make some money. It might all get spent the next day tho 😫😂💕",OTHER
Been up 36 hours at this point lol,OTHER
One interview does not atone for his previous rants against POTUS; needs to say it when DeNiro is a guest.,OTHER
"Life is already beating people up, you don't have to add to it.",OTHER
@user I shall read it!,OTHER
@user LOVE UUU SO SO MUCH MY BABY,OTHER
they in that mf dream being sneaky 😭😩,OTHER
cash app me $20 @user,OTHER
I need you right now are you down to listen to me?To many drinks have been givin to me,OTHER
@user Lower the flag,OTHER
"Which is a shame, because it’s a worthwhile concept.",OTHER
@user ..Today is my birthday.Wamt ue prayers and precious wish. Your wish will made my day. Without your wish,OTHER
This whole episode is the best,OTHER
Pretty important final post over on my @user page for those of you that support my work there ❤️ thanks for all the love! 🥰,OTHER
"@user I love it, hope to read more of it 😍",OTHER
@user @user @user What for the normal lion,OTHER
@user @user Approach the speed of light.,OTHER
@user @user @user Way to go friend 👍🏻😎,OTHER
death fucking scares me. it's crazy to think that one second you can be doing something completely normal and the next.. you're gone.,OTHER
How do we not have the technology yet to make coffee hot but not scolding?,OTHER
@user @user OC never Cutthroat!!,OTHER
yes she is hitting the woah in the second pic,OTHER
harry literally loves us more than anything and tells us every chance he gets which bitter * stans did this,OTHER
@user thanks gel 💓,OTHER
@user I would love to see that and Sunday supplement show she would be at Disneyland,OTHER
"@user Dreams are easy, but with no electricity not even dreams are possible",OTHER
@user Don't come here.,OTHER
@user I can't stop watching you,OTHER
@user #Deadpool2XboxSweepstakes been with Xbox since the begining. Bwwn through a lot with them. I would love to win this 🤗,OTHER
She was responding to a Canadian!  😂  geography isn't her thing.,OTHER
This Tom guy 😂,OTHER
@user Easier said than done I’m afraid,OTHER
i could neva clout chase i got asthma,OTHER
"excuse me, uhmm, i love you",OTHER
Holy fucking shit.,OTHER
@user @user What’s the secret?,OTHER
@user what me no understanding ooga booga,OTHER
Everything you know about All the President's Men is wrong.,OTHER
@user Only a couple not all of them,OTHER
Dusk to Dawn and Presence/Existence are part of the same project.  I'm developing it at the moment.,OTHER
Fuck the Saudi's I'm with you Canada. 🇨🇦🇨🇦🇨🇦,OTHER
"@user @user creased at u, it ok x",OTHER
@user yeah it be like that idk if ur watching the phillies game but virtually nobody has come to my stand at All today,OTHER
@user You can be mine lil mama,OTHER
@user @user Thanking you.,OTHER
@user @user Maybe you should change your avatar to one of the Chaos legions. Maybe use Horus.  LOL,OTHER
@user @user that’s fine Justin,OTHER
@user We may have dodged a bullet,OTHER
"@user @user @user It's really shocking, but luckily My issue has now been resolved, hope yours gets attended soon enough!",OTHER
TOMMY HILFIGER 31TL110011TRIFOLD SADDLE-SELLE BRUNERM199Now RM70,OTHER
@user Fuck the subs bruh where’s the @,OTHER
@user I’m not lol,OTHER
why have rules if we cant follow them? it's like a high school study hall out there,OTHER
@user They don't have it,OTHER
@user Oh what a petty jaja,OTHER
when should i drop this mf ? 👺,OTHER
@user @user Yes I agree. I should say that I think Imaginate are very good at providing requested feedback.,OTHER
@user @user The Imperial Senate will not sit still for this.,OTHER
"@user i guess, idk what size, prob something between 42d and dd? bc NOTHING i try on fits ever.",OTHER
@user Called it Democrat with a 2 seat Democrat gain thus far?  Keep calling Dems early and waiting on Republicans...wierd,OTHER
@user As long as my girl isn’t there idc but if she is I don’t know you smh,OTHER
@user you’re wrong,OTHER
@user Get well soon,OTHER
@user Alongside the negative impact that psychopaths have on their subordinates.,OTHER
florida in 14 days😍😍,OTHER
It is 11:37 CEST now,OTHER
"Fakers gonna fake, fake, fake 🙅",OTHER
@user MILFy with the sex drive of a 25 year old? Count me in,OTHER
i highkey wanted to kick the girls leg for being insensitive:')),OTHER
"@user This is such a lie , he has only been married once, but they were together for 3 years, stop passing the wrong message.",OTHER
@user oooo we crying ..,OTHER
this is britt,OTHER
You have to try on both sides,OTHER
@user Plus it is one of the few places that offers fresh made pork rind as a side alternative to fries.,OTHER
Bitch im a cow bitch i’m a cow,OTHER
Im more terrified then ive ever been. Surgery time ladies and gents. Send lots of love and prayers🙏🙌♥️💪🏻,OTHER
This group. Sai da Yesu,OTHER
@user I'll miss you so much my beautiful love 😭😭❤️❤️,OTHER
love when i miss a big moment in #OWL2019 bc blizz wants to run 4 ads in a row,OTHER
@user How much!,OTHER
alright yall FUCKING got me i Like the red suit now 😒,OTHER
@user 🤣 Ary ni,OTHER
"@user better not plan on attacking my lair again, the Pile of corpulent Flesh!",OTHER
@user The daily fulfillment of worthy ideals and the realization that you are doing so.,OTHER
@user Exactly like hes currently doing regarding Saudi Arabia,OTHER
Jessie about to risk it all,OTHER
@user @user @user The college of New Jersey,OTHER
@user @user Aaahhh my face eyes,OTHER
#DidYouKnow the Braintree Arts Theatre opened in 2009 on the Notley High School campus. #Essex #FactOfTheDay #Braintree,OTHER
@user The Euros in 2 years will be fantastic,OTHER
tears stream down your face,OTHER
"@user @user Hahahahaha okay, then all of us will give a speech then?",OTHER
@user well thank u i feel loved 🥰🥳,OTHER
i’ll never understand how someone can be so spiteful &amp; want to see you fail in life.. especially coming from “family”,OTHER
@user Hello do you want to join the Illuminati brotherhood circle inbox me now for more information,OTHER
1 year with MC Jeno thread ✨💚#젠쇼 #JENO #NCTDREAM,OTHER
@user @user stop you’re scaring the hoes,OTHER
@user We'll see :'3  It's very hard to draw!!,OTHER
@user 😂😂 i know,OTHER
@user OctoKenny: Oops 😅,OTHER
Chris Darden? Why? Why would you even put yourself in this mix?,OTHER
@user Nope lol,OTHER
i dont care anymore 💁,OTHER
Adulthood. I can fall asleep anywhere now.,OTHER
@user did you trip and couldn't get back up to leave? :P,OTHER
Read this and weep - there are doubtless many other victims,OTHER
i’m making rhymes with the things i tweet here and on my private account. didn’t even notice before 😭,OTHER
@user @user This is funny AOC is not to blame give her time. This does show her fire has affected the haters she scares them.,OTHER
"2 hours, a piss in a bottle/floor, a broken phone and a lot of sweat patches later, we haven’t even reached the airport",OTHER
@user Who's this guy again?,OTHER
@user HAPPY BIRTHDAY PRE,OTHER
good heavens this is the cutest thing on earth! hsjjjjs,OTHER
@user In money!?! Fuck me. That’s ridiculous.,OTHER
@user Same due to rl interferences!,OTHER
I’ve got to stop eating and then laying down on it,OTHER
"""There is no such things as failure.There are only results"" -Anthony Robbins-",OTHER
What were you watching today?,OTHER
I’d rather deal with the heat than snow and ice storms,OTHER
@user i love u too,OTHER
@user I love your honesty and I’m so sorry about your workplace environment. 😔,OTHER
I miss oomf big head ass lol,OTHER
@user @user @user Whixh makes him all the more fun to troll,OTHER
Oh they already do. I’m weak as hell I need to get off here cos I’m THAT ONE.,OTHER
@user bananalemon i believe,OTHER
Ayy God come scrap this world and make a new one please.,OTHER
One  i RT #IllNeverLoveAgain #LeftUsShook #iHeartAwards,OTHER
@user On my way!,OTHER
@user @user And you show him too much respect by using the uppercase 'P' when referring to the office he has hijacked.,OTHER
Sasha come out and slap her now pls #MITB,OTHER
@user Excellent reply ma'am,OTHER
@user That's a lot of bold claims without providing data. Care to back any of that hyperbolic statement?,OTHER
Sit tight in your corner. Don’t tell God your plans. It’s all deranged - no control,OTHER
@user @user Same,OTHER
@user Stay strong bro there's light at the end of the tunnel. Your  honesty is inspiring to many 👌,OTHER
Strippers are tooooo talented 😦,OTHER
Good morning @maymayentrata07 @user #WansaIAGKMulto,OTHER
I just cry cause it’s actually the only solution,OTHER
@user @user I hope so man. Need ya.,OTHER
@user Such a big doof,OTHER
@user @user @user Right. And that’s why I didn’t say they did.,OTHER
I don't like [REDACTED] but Ch¡mmy is epic,OTHER
Welcome to #TheBrotherhood @user 💙😈🏀,OTHER
"@user Thank the stars, Discord time! 🕺",OTHER
if anyone wants to buy me new furniture for my bedroom feel free 🥵😤🥵🥵,OTHER
@user @user Lol yea it seems so.,OTHER
"@user @user Has @user , and @user , @user seen this yet?What a disgrace to our Nation!",OTHER
"@user @user @user He is. I don't know how left he really is... more liberal than anything, I would think.",OTHER
@user Juji camming,OTHER
@user truth and I crying together😥😥,OTHER
So does Drake go down as the best rapper of all time after this album? 🤔,OTHER
Do you recieve a notice when someone unfollows you?  Someone must have done it to me by now for Christ's sake,OTHER
Jammy fucking cunts ffs reff shit himself in 1st half,OTHER
guess it’s time to go to bed,OTHER
@user @user @user Your #24HoursPremierePack 🍽 is on its way and just in time for the @user premiere at 8/7c on FOX 👏,OTHER
@user Ke mang o worse between wena le @user,OTHER
Wondering what @user has against Vermont,OTHER
Wow at this Houston trade,OTHER
@user Please I really request to P.m Imran khan now Take action on those person who's doing like this,OTHER
-walks into the first room of the Witch's House- Oh! A note! -starts walking- -stops-Is that bl-?-is squished by the walls-,OTHER
@user Learn something new everyday!,OTHER
mcdonald’s nuggets are so much nicer cold 🤤,OTHER
@user yes exactly!,OTHER
@user Thats adorableLucy will sleep on her side or back with her legs in the air,OTHER
wow I love him the mostest 😭,OTHER
Your #LivePD family loves you! Safe travels home 👍💙🚔💯,OTHER
how is it already april?? wasn’t new years yesterday or something?,OTHER
Tonight I’m both 😂🤦🏾‍♀️,OTHER
"I know I'm half-Japanese and half-Chinese, but I look Korean. That's what I don't understand. Maybe most Asians just look like me, I dunno.",OTHER
Need some for league play,OTHER
@user Misty is 100% That Bitch,OTHER
*Lakers lead by 20 with LeBron on the bench**LeBron checks-in**Lakers blow the 20-point lead*#TheLeBronEffect,OTHER
"And maybe I’ll get famous .. as the man who can’t be moved. And maybe you won’t mean to, but you’ll see me on the news ! 😩✨",OTHER
@user Can’t wait 👍🏻👍🏻,OTHER
Don’t get me wrong you are supposed to pay your tithes and offerings but if you don’t have $1000 you DONT have to pay that... it’s optional,OTHER
@user EZRA THATS LITERALLY ALMOST THREE YEARS,OTHER
"@user But this was a huge success, Trump said so",OTHER
Cramps so bad I done got up out my sleep omg 😭,OTHER
@user I really want to come to this and probably will holy shit. Dream lineup,OTHER
@user @user one of my mutuals posted that with harry instead i cant breathe,OTHER
hope you got all of us,OTHER
What a show #NJDominion,OTHER
I love #SharpObjects and #AmyAdams is magnificent,OTHER
Oh and in case I’m being vague : It is Citta,OTHER
I seriously don’t understand how hard it is for people to come to work. 🙄,OTHER
Wanna know how Snapchat works best friends out when one of mine I haven’t snapped in two weeks 🤔,OTHER
"@user Mina, Look at me",OTHER
@user All of them. Every single actual one.,OTHER
fuck this song Fuck This Song,OTHER
y’all think i can meet him and get to the hozier concert on time,OTHER
"#BREAKING Death toll from Sri Lanka bomb attacks climbs to 207, local media reports citing police",OTHER
"Are you ok, @user I'm so fucking far from ok...",OTHER
@user Gregg don’t get my hopes up and then destroy them please,OTHER
@user Like Fax sis u aint neva told a lie,OTHER
does anyone have any ideas,OTHER
@user @user @user @user Have fun being capped at 60fps shitter,OTHER
"upadhyaysneha97 Thanks for your response, Sneha. We've followed up with you over DM. Do let us know if you have any questions. -Chetan",OTHER
Like what the actual FUCK kind of human being are you??????????,OTHER
@user PRUDENTIAL CENTER OMG #WeLoveYouSana,OTHER
How I’m tryna do somebody daughter with my skinny ass,OTHER
the bartender gave me a free shot ✊🏻,OTHER
Brie bella retiredso @user  is her last good matchDAMN IT i forget she is not maryse right now.,OTHER
@user @user * Rip Curl,OTHER
"Tortoise just say money and she used to take As she wanna hang with his garden; but the conditions,",OTHER
@user @user @user @user @user @user @user @user closest mutual,OTHER
i’m such a jealous person eye-,OTHER
Good Morning bm ❤️,OTHER
I’m sure he could. But what right do you have to take money that doesn’t belong to you?,OTHER
See me once now she wanna pursue me,OTHER
@user Drooling!  Top 3 faves of your collection?,OTHER
This is a wonderful bill except the last point which burdens employers with huge compliance cost.,OTHER
"@user Grow up man, he’s been good this year, support the team. He’s a prick not a criminal or a cheat.",OTHER
@user @user Yes. Should be banned from every stadium.,OTHER
Mustafi in guess what?,OTHER
@user They at yo neck foool! Im peepin it all 😭😭😭😭😭🙄,OTHER
W      H     A    T                  I    S   W R O N G      W  I    T     H     M   E     ?,OTHER
@user @user Joining in a moment!,OTHER
@user dude i second that 😅,OTHER
I can't find the tattoo thread from yesterday 😩,OTHER
@user Good luck baby 🤞🏻🤞🏻🤞🏻🤞🏻🤞🏻,OTHER
@user it can’t be just me,OTHER
@user Stop playing with Sus 😒,OTHER
@user @user Wilmslow  Road by any chance 😊,OTHER
Power outage in Broadview and Mortimer area...are you aware of this @user #EastYork,OTHER
@user 😂😭😂😭 you got to admit it's funny. Look like curly uncle😂😭😂😭 #GetTheStrap,OTHER
The worst thing in the world is mining for almost 3hrs and then getting shot into a lava pit by a skeleton and losing all your stuff😤😤😤,OTHER
excuse me the entire twilight saga soundtrack my bad,OTHER
I USED TO SUPPORT THE NEW WAVE OF RAPPERS BUT THEY DIE TO FAST OR BE LOCKED UP FOR TO LONG,OTHER
OMG SHOOKT AKOOOOO!!!!!! URE MY FAV PUBLIC SERVANT!!!!!! 💜💜💜💜💜💜💜💜💜💜💜💜💜,OTHER
"@user Rays MO is to dump an ace when they can’t afford him. In this case, their GM struck gold",OTHER
@user @user Problema do arthur no caso lixooo,OTHER
Maura annoys me xox #LoveIsland,OTHER
I Got $20 On Auburn 💯,OTHER
"@user lol i was excited for the coins i will make off him... then, i later packed more special cards from the new futmas sbcs",OTHER
"#Goodmorning! June 14, 2019 at 08:00AM",OTHER
"@user we have 24 hour on call coverage so when we go on vacation, we can go on vacation...",OTHER
@user Agreed. Shocked that minus the WSJ article there was nothing,OTHER
watched endgame for the ladies &amp; thor bi rights!,OTHER
"@user if you're a bird, I'm a bird",OTHER
Osato has played herself ohh😭😭😭😭😭😭😭,OTHER
@user @user It might if more MPs supported him.,OTHER
Lourdes Gurriel - Toronto Blue Jays (7) 2-run,OTHER
@user @user @user Along with dress shirts covered in cum.,OTHER
Damn they got Mel fine ass on the rock smh #SnowfallFX,OTHER
This was my answer we all eating,OTHER
@user Thanks sis!,OTHER
As pansified as a ticket-holders,OTHER
@user start with weighing machines used in shops. consumers lose approx 200 g/kg in almost all foodstufffs,OTHER
can‘t wait to get paid so I can get tattooed 😎,OTHER
"Indoor game today, last league game and battle for the first place in league!!! #intense ⚽️💯🔥",OTHER
@user @user Yupppp everyday 🥳,OTHER
@user What about on preds roster?,OTHER
they really had in a Riddell helmet walk the runway for Offwhite thats crazy,OTHER
@user @user He’s headed to Jim Carrey and Alyssa Milano land of unemployment.,OTHER
im lost?? what is this #UniãoArmysEExoL,OTHER
I'm not clearing up any rumors 🤷🏽‍♀️,OTHER
"""sml?""oo, share ko lang kase I want you to know how my day went, duhhhhh",OTHER
@user A fitting conclusion,OTHER
@user I’m good ty luv😚,OTHER
“I’m fuckin good Cody” find a friend like Cody,OTHER
@user So. how did you do on the road test?,OTHER
@user Your tweets always brighten my day. Appreciate that.,OTHER
"@user Pretty cool! I live 2 miles from Ikea Tampere, and go even groceries shopping there 😃",OTHER
@user Y u Delete it tho,OTHER
election day should be a national holiday tbh,OTHER
omg this song is so goooooood,OTHER
@user sims 4 is free on origin right now!!!,OTHER
@user @user Really a solid start..... against the double A marlins.... lol #soxnation,OTHER
I meant to put that in my drafts😂,OTHER
@user Lounge lizard.,OTHER
"I made a paul blart mall cop picture, but a man with a hat 홋 mean a rash impetuous person.",OTHER
@user I DONT EITHER. you are just. a minnesota girl. i feel it.,OTHER
@user I wish mine would keep their opinions to themselves. We did when Obama was in office.,OTHER
my dads an immigration lawyer so technically i can show him something and it can be “real life lawyer reacts to x”,OTHER
I need to keep studying but Christmas movies,OTHER
The bigger story is Hazard leaving his Club to the Spanish capital and not the Mauling of Arsenal in a Final.,OTHER
@user Ever dade,OTHER
@user You know you gotta,OTHER
thought this was gonna be a cute video 😔,OTHER
@user A slump come playoffs will be the only chance I have,OTHER
@user Block that jerk 😡😡,OTHER
or a single @user,OTHER
"burned 411 calories doing 38 minutes of Running (jogging), 5 mph (12 min mile) #myfitnesspal",OTHER
@user it's u?,OTHER
@user fuck no,OTHER
Don't overthink it. #GoodMorning #tgif :) #ff @user @user @user @user @user,OTHER
Let’s hope we’re ahead and let’s play #BravesSong3 @user,OTHER
Did I cheat? Did I?#mtvhottest Anne-Marie,OTHER
IN MY HOUSE,OTHER
@user It's ok babe 😘,OTHER
@user @user I LOVE JIIIIINNNNN,OTHER
i will tattoo rainism performance on my ass,OTHER
@user sooooo cute!!!!!!! Love the matte,OTHER
@user Tom Clancy’s The division 2 😎,OTHER
Open for dominos an DoorDash,OTHER
@user GreT tactic .... might work. If he needs a hand let me know 😉,OTHER
@user Mostly for funky booties...I’ve had a few in my day,OTHER
🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣 boy on my life,OTHER
Today is 3S day: September’s here Summer’s over Season starts 🕺🏼,OTHER
"@user Seconded, but I hate soft seltzer, too.",OTHER
"@user With Smurf interested in another club, he must be fairly confident in the sale of the Vale going through 🤞🏻",OTHER
@user It's good to see you're okay.,OTHER
"I really wish that @user would bring back NCAA FOOTBALL. come on it’s been way to long &amp;&amp; madden is getting old. Sincerely, The World 🙏🏼",OTHER
@user Technocrats unite.  I guess.  She’s not going to beat trump.  The dna thing finished her.,OTHER
"He giggled. ""Qui'nak!""",OTHER
"#25thAmendmentNow , long overdue. #25thAmendmentNow",OTHER
27 / 36 / 3 in 10 Pretenders#popmaster,OTHER
@user Oh bless you 😔😔,OTHER
@user Hillary charged more when she worked for the Govt,OTHER
@user follow me back,OTHER
99.9 % sure i have the flu.,OTHER
"shes looking for love, ima give her that love",OTHER
Seriously instagram.....abam cotton buat ig live tak dpt notification 😤😤😤,OTHER
@user LITERALLY ME WITH EVERY NEW SHOW YOU FIND AND SPAM,OTHER
@user GOOFY😭A CLOWN!!!!,OTHER
@user @user @user @user @user 6 followers...just R&amp;B😏,OTHER
It’s not any of my business ... but oof.,OTHER
damn health insurance is expensive than a mf smh,OTHER
@user I'm posting this when I'm off shadowban-,OTHER
@user You don't wanna see the tricks @user can do with a spoon.,OTHER
"SYRE, but the electric version is everything man",OTHER
"They don’t love you for you, they love you for the ways you satisfy them 🗣",OTHER
So a younger guy told me I look “young as shit”. Lol,OTHER
"@user nope, im just casually enjoying it as hobby but Ms. Izy whose article I linked here is actual one 😊",OTHER
"@user It was! Laughed myself silly, spent time with my husband and got cake at work",OTHER
@user Please send to me when you do thanks😊,OTHER
@user @user yes like...gambill didn’t teach nothing. she was more worried about dress code then getting her lesson across...,OTHER
josh delivering our gay pride lyrics while SVT is doing That Dance Move i’m—,OTHER
@user IS HE DOING OKAY ??,OTHER
@user i bet his first words were....can we go around again!,OTHER
"I haven’t rly slept since I woke up Sunday at 10pm , and I just wanna be the biggest dickhead in the fucking world",OTHER
i love everything ahe does but “Life of the Party” was a bit underwhelming,OTHER
i am gonna see brendon my loves.,OTHER
"I can’t be played.A person trying to play me, plays themselves.",OTHER
@user @user Im blocked lol,OTHER
@user @user @user not the 1st to say that,OTHER
@user Monopoly...“Yes! Park Place! You owe me $500!”“But I’m broke!”*OOTZ OOTZ OOTZ OOTZ*,OTHER
I didn’t even sneeze and your boyfriend trying to bless me 😏,OTHER
@user Really? Fingers crossed.👍,OTHER
jonny's absolute range of vocal talent continues to impress me,OTHER
@user @user @user @user did but nate let it go on his site so fuck both of them,OTHER
@user It was a few “hate speech” things,OTHER
@user Ur virtual dommy toppy woppy that’s who !!,OTHER
Baird maintained Tesla (TSLA) coverage with Outperform and target $355 $tsla,OTHER
I was sick of it 2 years ago.,OTHER
"@user @user Their* and yes, I do.",OTHER
